,NIP,1900-Q000001,1900-Q000002,1900-Q000003,1900-Q000004,1901-Q000001,1901-Q000002,1901-Q000003,1901-Q000004,1902-Q000001,1902-Q000002,1902-Q000003,1902-Q000004,1903-Q000001,FT1,FV1,FT2,FV2
1587,N201805831,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1588,N201805833,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1589,N201805836,1,4,4,5,1,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1590,N201805847,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1591,N201805856,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1592,N201805880,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1593,N201805881,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1594,N201805884,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1595,N201805900,1,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1596,N201805909,0,2,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1597,N201805911,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1598,N201805920,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1599,N201805928,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1600,N201805931,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1601,N201805934,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1602,N201805935,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1603,N201805936,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1604,N201805939,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1605,N201805955,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1606,N201805962,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1607,N201805966,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1608,N201805968,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1609,N201805972,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1610,N201805973,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1611,N201805991,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1612,N201805992,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1613,N201805996,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1614,N201806034,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1615,N201806047,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1616,N201806055,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1617,N201806061,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1618,N201806067,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1619,N201806070,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1620,N201806102,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1621,N201806114,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1622,N201806116,0,7,10,9,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1623,N201806146,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1624,N201806148,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1625,N201806159,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1626,N201806174,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1627,N201806178,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1628,N201806179,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1629,N201806183,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1630,N201806185,0,0,4,2,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1631,N201806186,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1632,N201806193,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1633,N201806197,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1634,N201806200,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1635,N201806210,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1636,N201806212,1,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1637,N201806241,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1638,N201806250,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1639,N201806251,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1640,N201806254,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1641,N201806256,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1642,N201806271,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1643,N201806272,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1644,N201806283,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1645,N201806285,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1646,N201806286,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1647,N201806287,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1648,N201806288,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1649,N201806295,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1650,N201806296,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1651,N201806297,0,1,0,4,7,3,1,1,1,0,0,0,0,6,TRAIT,1,UDTP
1652,N201806305,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1653,N201806314,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1654,N201806331,0,0,0,7,3,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1655,N201806335,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1656,N201806338,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1657,N201806343,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1658,N201806345,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1659,N201806349,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1660,N201806353,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1661,N201806356,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1662,N201806365,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1663,N201806370,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1664,N201806396,0,0,1,1,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1665,N201806397,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1666,N201806398,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1667,N201806399,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1668,N201806400,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1669,N201806402,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1670,N201806407,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1671,N201806408,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1672,N201806413,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1673,N201806418,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1674,N201806419,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1675,N201806425,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1676,N201806431,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1677,N201806433,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1678,N201806436,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1679,N201806437,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1680,N201806441,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1681,N201806442,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1682,N201806455,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1683,N201806459,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1684,N201806464,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1685,N201806465,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1686,N201806471,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1687,N201806474,0,0,0,2,14,0,6,0,0,0,0,0,0,6,TRAIT,1,UDTP
1688,N201806478,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1689,N201806479,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1690,N201806486,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1691,N201806488,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1692,N201806491,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1693,N201806496,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1694,N201806500,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1695,N201806507,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1696,N201806512,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1697,N201806524,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1698,N201806528,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1699,N201806538,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1700,N201806541,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1701,N201806548,1,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1702,N201806554,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1703,N201806561,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1704,N201806566,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1705,N201806567,3,7,7,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1706,N201806568,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1707,N201806569,0,0,0,0,3,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1708,N201806573,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1709,N201806576,0,0,0,0,0,0,0,5,2,0,0,0,0,6,TRAIT,1,UDTP
1710,N201806577,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1711,N201806578,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1712,N201806580,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1713,N201806582,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1714,N201806586,0,0,4,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1715,N201806589,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1716,N201806590,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1717,N201806591,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1718,N201806595,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1719,N201806597,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1720,N201806601,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1721,N201806606,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1722,N201806612,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1723,N201806622,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1724,N201806627,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1725,N201806628,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1726,N201806639,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1727,N201806643,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1728,N201806646,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1729,N201806652,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1730,N201806655,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1731,N201806679,0,0,5,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1732,N201806682,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1733,N201806683,0,1,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1734,N201806685,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1735,N201806690,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1736,N201806717,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1737,N201806718,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1738,N201806731,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1739,N201806734,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1740,N201806739,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1741,N201806746,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1742,N201806749,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1743,N201806750,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1744,N201806753,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1745,N201806757,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1746,N201806759,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1747,N201806767,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1748,N201806769,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1749,N201806770,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1750,N201806778,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1751,N201806786,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1752,N201806789,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1753,N201806791,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1754,N201806796,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1755,N201806798,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1756,N201806804,6,2,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1757,N201806805,3,1,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1758,N201806831,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1759,N201806851,0,0,0,7,3,2,1,1,1,0,0,0,0,6,TRAIT,1,UDTP
1760,N201806854,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1761,N201806873,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1762,N201806879,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1763,N201806883,3,5,1,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1764,N201806895,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1765,N201806898,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1766,N201806902,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1767,N201806903,0,0,0,2,4,2,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1768,N201806905,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1769,N201806908,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1770,N201806909,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1771,N201806911,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1772,N201806918,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1773,N201806930,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1774,N201806931,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1775,N201806933,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1776,N201806938,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1777,N201806939,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1778,N201806940,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1779,N201806946,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1780,N201806947,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1781,N201806956,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1782,N201806976,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1783,N201806991,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1784,N201806993,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1785,N201806996,0,0,1,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1786,N201807009,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1787,N201807015,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1788,N201807020,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1789,N201807023,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1790,N201807030,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1791,N201807036,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1792,N201807037,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1793,N201807038,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1794,N201807044,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1795,N201807048,0,0,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1796,N201807060,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1797,N201807061,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1798,N201807064,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1799,N201807067,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1800,N201807068,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1801,N201807070,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1802,N201807077,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1803,N201807078,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1804,N201807091,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1805,N201807092,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1806,N201807093,0,1,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1807,N201807094,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1808,N201807104,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1809,N201807105,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1810,N201807110,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1811,N201807125,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1812,N201807128,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1813,N201807130,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1814,N201807136,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1815,N201807140,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1816,N201807141,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1817,N201807146,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1818,N201807157,1,1,5,2,4,4,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1819,N201807163,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1820,N201807177,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1821,N201807179,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1822,N201807180,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1823,N201807181,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1824,N201807191,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1825,N201807197,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1826,N201807198,0,0,0,1,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1827,N201807207,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1828,N201807209,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1829,N201807215,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1830,N201807220,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1831,N201807224,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1832,N201807231,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1833,N201807236,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1834,N201807244,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1835,N201807247,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1836,N201807248,0,0,0,0,0,1,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1837,N201807262,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1838,N201807275,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1839,N201807281,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1840,N201807288,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1841,N201807290,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1842,N201807293,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1843,N201807295,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1844,N201807310,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1845,N201807316,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1846,N201807323,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1847,N201807335,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1848,N201807339,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1849,N201807340,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1850,N201807342,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1851,N201807347,1,4,2,2,3,2,2,2,0,0,0,0,0,6,TRAIT,1,UDTP
1852,N201807348,3,3,0,2,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1853,N201807350,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1854,N201807368,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1855,N201807375,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1856,N201807376,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1857,N201807389,1,2,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1858,N201807392,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1859,N201807395,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1860,N201807401,2,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1861,N201807405,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1862,N201807407,0,0,0,0,11,8,0,1,0,0,0,0,0,6,TRAIT,1,UDTP
1863,N201807409,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1864,N201807410,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1865,N201807421,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1866,N201807424,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1867,N201807433,3,3,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1868,N201807434,0,1,5,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
1869,N201807435,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,UDTP
